"","trainpred.rf","trainpred.gbm","trainpred.el1","trainpred.el2"
"13826","E","E","E","E"
"13827","E","E","E","E"
"13828","E","E","E","E"
"13829","E","E","E","E"
"13830","E","E","E","E"
"13831","E","E","E","E"
"13832","E","E","E","E"
"13833","E","E","E","E"
"13834","E","E","E","E"
"13835","E","E","E","E"
"13836","E","E","E","E"
"13837","E","E","E","E"
"13838","E","E","E","E"
"13839","E","E","E","E"
"13840","E","E","E","E"
"13841","E","E","E","E"
"13842","E","E","E","E"
"13843","E","E","E","E"
"13844","E","E","E","E"
"13845","E","E","E","E"
"13846","E","E","E","E"
"13847","E","E","E","E"
"13848","E","E","D","D"
"13849","E","E","E","E"
"13850","E","E","E","E"
"13851","E","E","E","E"
"13852","E","E","E","E"
"13853","E","E","E","E"
"13854","E","E","B","A"
"13855","E","E","D","A"
"13856","E","E","D","A"
"13857","E","E","D","E"
"13858","E","E","D","E"
"13859","E","E","B","B"
"13860","E","E","B","B"
"13861","E","E","B","E"
"13862","E","E","B","B"
"13863","E","E","B","B"
"13864","E","E","B","B"
"13865","E","E","E","E"
"13866","E","E","E","E"
"13867","E","E","E","E"
"13868","E","E","E","E"
"13869","E","E","E","E"
"13870","E","E","E","E"
"13871","E","E","E","E"
"13872","E","E","E","E"
"13873","E","E","E","E"
"13874","E","E","E","E"
"13875","E","E","E","E"
"13876","E","E","E","E"
"13877","E","E","E","E"
"13878","E","E","E","E"
"13879","E","E","E","E"
"13880","E","E","E","E"
"13881","E","E","E","E"
"13882","E","E","E","E"
"13883","E","E","E","E"
"13884","E","E","E","E"
"13885","E","E","E","E"
"13886","E","E","E","E"
"13887","E","E","E","E"
"13888","E","E","E","E"
"13889","E","E","D","E"
"13890","E","E","D","E"
"13891","E","E","D","A"
"13892","E","E","D","E"
"13893","E","E","D","D"
"13894","E","E","E","E"
"13895","E","E","D","A"
"13896","E","E","B","E"
"13897","E","E","B","B"
"13898","E","E","B","B"
"13899","E","E","E","E"
"13900","E","E","E","E"
"13901","E","E","E","A"
"13902","E","E","E","E"
"13903","E","E","E","E"
"13904","E","E","E","E"
"13905","E","E","E","E"
"13906","E","E","E","E"
"13907","E","E","E","E"
"13908","E","E","E","E"
"13909","E","E","E","E"
"13910","E","E","E","E"
"13911","E","E","E","E"
"13912","E","E","E","E"
"13913","E","E","E","E"
"13914","E","E","E","E"
"13915","E","E","E","E"
"13916","E","E","E","E"
"13917","E","E","E","E"
"13918","E","E","E","E"
"13919","E","E","E","E"
"13920","E","E","E","E"
"13921","E","E","E","E"
"13922","E","E","E","E"
"13923","E","E","E","E"
"13924","E","E","E","E"
"13925","E","E","E","E"
"13926","E","E","E","E"
"13927","E","E","E","E"
"13928","E","E","E","E"
"13929","E","E","E","E"
"13930","E","E","E","E"
"13931","E","E","E","D"
"13932","E","E","E","E"
"13933","E","E","E","E"
"13934","E","E","E","E"
"13935","E","E","E","E"
"13936","E","E","E","E"
"13937","E","E","E","E"
"13938","E","E","E","E"
"13939","E","E","D","E"
"13940","E","E","D","E"
"13941","E","E","B","A"
"13942","E","E","B","A"
"13943","E","E","B","A"
"13944","E","E","B","B"
"13945","E","E","E","E"
"13946","E","E","B","E"
"13947","E","E","E","E"
"13948","E","E","E","E"
"13949","E","E","E","E"
"13950","E","E","E","E"
"13951","E","E","E","E"
"13952","E","E","E","E"
"13953","E","E","E","E"
"13954","E","E","E","E"
"13955","E","E","E","E"
"13956","E","E","E","E"
"13957","E","E","E","E"
"13958","E","E","E","E"
"13959","E","E","E","E"
"13960","E","E","E","E"
"13961","E","E","E","E"
"13962","E","E","E","E"
"13963","E","E","E","E"
"13964","E","E","E","E"
"13965","E","E","E","E"
"13966","E","E","E","E"
"13967","E","E","E","E"
"13968","E","E","E","E"
"13969","E","E","E","E"
"13970","E","E","E","E"
"13971","E","E","E","E"
"13972","E","E","E","E"
"13973","E","E","E","E"
"13974","E","E","E","E"
"13975","E","E","E","E"
"13976","E","E","E","E"
"13977","E","E","E","E"
"13978","E","E","E","E"
"13979","E","E","E","E"
"13980","E","E","E","E"
"13981","E","E","E","A"
"13982","E","E","E","E"
"13983","E","E","E","E"
"13984","E","E","D","D"
"13985","E","E","D","D"
"13986","E","E","B","B"
"13987","E","E","B","E"
"13988","E","E","B","E"
"13989","E","E","B","E"
"13990","E","E","E","E"
"13991","E","E","B","B"
"13992","E","E","B","B"
"13993","E","E","B","E"
"13994","E","E","B","B"
"13995","E","E","E","E"
"13996","E","E","E","E"
"13997","E","E","E","E"
"13998","E","E","E","E"
"13999","E","E","E","E"
"14000","E","E","E","E"
"14001","E","E","E","E"
"14002","E","E","E","E"
"14003","E","E","E","E"
"14004","E","E","E","E"
"14005","E","E","E","E"
"14006","E","E","D","E"
"14007","E","E","C","E"
"14008","E","E","E","E"
"14009","E","E","C","E"
"14010","E","E","C","E"
"14011","E","E","C","E"
"14012","E","E","C","C"
"14013","E","E","C","C"
"14014","E","E","C","E"
"14015","E","E","E","E"
"14016","E","E","E","E"
"14017","E","E","E","E"
"14018","E","E","E","E"
"14019","E","E","C","C"
"14020","E","E","C","C"
"14021","E","E","C","E"
"14022","E","E","C","E"
"14023","E","E","C","E"
"14024","E","E","C","C"
"14025","E","E","C","C"
"14026","E","E","E","E"
"14027","E","E","E","E"
"14028","E","E","E","E"
"14029","E","E","E","E"
"14030","E","E","E","E"
"14031","E","E","E","E"
"14032","E","E","E","E"
"14033","E","E","E","E"
"14034","E","E","E","E"
"14035","E","E","E","E"
"14036","E","E","E","E"
"14037","E","E","E","E"
"14038","E","E","E","E"
"14039","E","E","E","E"
"14040","E","E","E","E"
"14041","E","E","E","E"
"14042","E","E","E","E"
"14043","E","E","E","E"
"14044","E","E","E","E"
"14045","E","E","E","E"
"14046","E","E","E","E"
"14047","E","E","E","E"
"14048","E","E","E","E"
"14049","E","E","E","E"
"14050","E","E","E","E"
"14051","E","E","E","E"
"14052","E","E","C","C"
"14053","E","E","E","E"
"14054","E","E","E","E"
"14055","E","E","E","E"
"14056","E","E","C","E"
"14057","E","E","C","E"
"14058","E","E","C","E"
"14059","E","E","C","E"
"14060","E","E","C","C"
"14061","E","E","C","E"
"14062","E","E","C","E"
"14063","E","E","C","E"
"14064","E","E","C","E"
"14065","E","D","A","A"
"14066","E","D","A","A"
"14067","E","D","A","A"
"14068","E","E","A","A"
"14069","E","E","A","A"
"14070","E","E","A","A"
"14071","E","E","A","A"
"14072","E","E","A","A"
"14073","E","E","A","A"
"14074","E","E","A","A"
"14075","E","E","A","A"
"14076","E","A","A","A"
"14077","E","C","A","A"
"14078","E","C","A","A"
"14079","E","A","A","A"
"14080","E","A","A","A"
"14081","E","C","A","A"
"14082","E","E","A","A"
"14083","E","E","A","A"
"14084","E","E","B","B"
"14085","E","E","B","B"
"14086","E","E","B","B"
"14087","E","E","B","B"
"14088","E","E","B","B"
"14089","E","E","B","B"
"14090","E","E","B","E"
"14091","E","E","E","E"
"14092","E","E","E","E"
"14093","E","E","E","E"
"14094","E","E","E","E"
"14095","E","E","E","E"
"14096","E","E","E","E"
"14097","E","E","E","E"
"14098","E","E","E","E"
"14099","E","E","E","E"
"14100","E","E","E","E"
"14101","E","E","D","E"
"14102","E","E","D","E"
"14103","E","E","D","E"
"14104","E","E","A","A"
"14105","E","E","A","C"
"14106","E","E","A","A"
"14107","E","E","A","A"
"14108","E","E","A","A"
"14109","E","A","A","A"
"14110","E","E","A","D"
"14111","E","E","B","D"
"14112","E","E","E","E"
"14113","E","E","B","E"
"14114","E","E","B","E"
"14115","E","E","E","E"
"14116","E","E","E","E"
"14117","E","E","E","E"
"14118","E","E","E","E"
"14119","E","E","E","E"
"14120","E","E","E","E"
"14121","E","E","E","E"
"14122","E","E","E","E"
"14123","E","E","E","E"
"14124","E","E","E","E"
"14125","E","E","E","E"
"14126","E","E","E","E"
"14127","E","E","E","E"
"14128","E","E","B","E"
"14129","E","E","E","E"
"14130","E","E","E","E"
"14131","E","E","B","B"
"14132","E","E","E","E"
"14133","E","E","B","B"
"14134","E","E","E","E"
"14135","E","E","E","E"
"14136","E","E","A","A"
"14137","E","E","A","E"
"14138","E","E","A","A"
"14139","E","E","A","A"
"14140","E","E","A","A"
"14141","E","E","A","A"
"14142","E","E","D","D"
"14143","E","E","A","A"
"14144","E","E","A","A"
"14145","E","E","A","A"
"14146","E","E","A","A"
"14147","E","E","A","A"
"14148","E","E","E","E"
"14149","E","E","E","E"
"14150","E","E","E","E"
"14151","E","E","E","E"
"14152","E","E","E","E"
"14153","E","E","E","E"
"14154","E","E","E","E"
"14155","E","E","E","E"
"14156","E","E","E","E"
"14157","E","E","E","E"
"14158","E","E","E","E"
"14159","E","E","E","E"
"14160","E","E","E","E"
"14161","E","E","E","E"
"14162","E","E","E","E"
"14163","E","E","E","E"
"14164","E","E","E","E"
"14165","E","E","E","E"
"14166","E","E","E","E"
"14167","E","E","B","E"
"14168","E","E","B","B"
"14169","E","E","B","B"
"14170","E","E","B","B"
"14171","E","E","B","B"
"14172","E","E","B","B"
"14173","E","E","B","B"
"14174","E","E","B","B"
"14175","E","E","E","E"
"14176","E","E","E","E"
"14177","E","E","B","B"
"14178","E","E","B","B"
"14179","E","E","E","B"
"14180","E","E","E","E"
"14181","E","E","E","E"
"14182","E","E","E","E"
"14183","E","E","E","E"
"14184","E","E","E","E"
"14185","E","E","E","E"
"14186","E","E","E","E"
"14187","E","E","E","E"
"14188","E","E","E","E"
"14189","E","E","E","E"
"14190","E","E","E","E"
"14191","E","E","E","E"
"14192","E","E","E","E"
"14193","E","E","E","E"
"14194","E","E","E","E"
"14195","E","E","E","E"
"14196","E","E","E","E"
"14197","E","E","B","B"
"14198","E","E","B","B"
"14199","E","E","B","B"
"14200","E","E","B","B"
"14201","E","E","E","E"
"14202","E","E","E","E"
"14203","E","E","E","E"
"14204","E","E","E","E"
"14205","E","E","E","E"
"14206","E","E","E","E"
"14207","E","E","E","E"
"14208","E","E","E","E"
"14209","E","E","E","E"
"14210","E","E","E","E"
"14211","E","E","E","E"
"14212","E","E","E","E"
"14213","E","E","E","E"
"14214","E","E","E","E"
"14215","E","E","D","A"
"14216","E","E","D","E"
"14217","E","E","D","E"
"14218","E","E","E","E"
"14219","E","E","E","E"
"14220","E","E","E","E"
"14221","E","E","E","E"
"14222","E","E","E","E"
"14223","E","E","E","E"
"14224","E","E","B","B"
"14225","E","E","B","B"
"14226","E","E","E","E"
"14227","E","E","B","B"
"14228","E","E","B","B"
"14229","E","E","B","B"
"14230","E","E","B","E"
"14231","E","E","E","E"
"14232","E","E","E","E"
"14233","E","E","E","E"
"14234","E","E","E","E"
"14235","E","E","E","E"
"14236","E","E","E","E"
"14237","E","E","E","E"
"14238","E","E","E","E"
"14239","E","E","D","E"
"14240","E","E","D","D"
"14241","E","E","E","E"
"14242","E","E","E","E"
"14243","E","E","E","E"
"14244","E","E","E","E"
"14245","E","E","E","E"
"14246","E","E","E","E"
"14247","E","E","E","E"
"14248","E","E","B","B"
"14249","E","E","B","E"
"14250","E","E","B","B"
"14251","E","E","B","E"
"14252","E","E","E","E"
"14253","E","E","E","E"
"14254","E","E","E","E"
"14255","E","E","E","E"
"14256","E","E","E","E"
"14257","E","E","E","E"
"14258","E","E","E","E"
"14259","E","E","E","E"
"14260","E","E","E","E"
"14261","E","E","E","E"
"14262","E","E","E","E"
"14263","E","E","E","E"
"14264","E","E","E","E"
"14265","E","E","E","E"
"14266","E","E","E","E"
"14267","E","E","E","E"
"14268","E","E","D","E"
"14269","E","E","E","E"
"14270","E","E","E","E"
"14271","E","E","E","E"
"14272","E","E","E","E"
"14273","E","E","E","E"
"14274","E","E","E","E"
"14275","E","E","E","E"
"14276","E","E","E","E"
"14277","E","E","E","E"
"14278","E","E","E","E"
"14279","E","E","E","E"
"14280","E","E","E","E"
"14281","E","E","B","B"
"14282","E","E","B","B"
"14283","E","E","B","B"
"14284","E","E","E","E"
"14285","E","E","E","E"
"14286","E","E","E","E"
"14287","E","E","E","E"
"14288","E","E","E","E"
"14289","E","E","B","B"
"14290","E","E","B","E"
"14291","E","E","B","B"
"14292","E","E","B","B"
"14293","E","E","B","B"
"14294","E","E","E","E"
"14295","E","E","E","E"
"14296","E","E","E","E"
"14297","E","E","E","E"
"14298","E","E","E","E"
"14299","E","E","E","E"
"14300","E","E","E","E"
"14301","E","E","E","E"
"14302","E","E","E","E"
"14303","E","E","E","E"
"14304","E","E","E","E"
"14305","E","E","E","E"
"14306","E","E","E","E"
"14307","E","E","E","E"
"14308","E","E","E","E"
"14309","E","E","E","E"
"14310","E","E","E","E"
"14311","E","E","E","E"
"14312","E","E","E","E"
"14313","E","E","E","E"
"14314","E","E","E","E"
"14315","E","E","E","E"
"14316","E","E","E","E"
"14317","E","E","E","E"
"14318","E","E","E","E"
"14319","E","E","E","E"
"14320","E","E","E","E"
"14321","E","E","E","E"
"14322","E","E","E","E"
"14323","E","E","E","E"
"14324","E","E","E","E"
"14325","E","E","B","B"
"14326","E","E","B","B"
"14327","E","E","B","B"
"14328","E","E","E","E"
"14329","E","E","E","E"
"14330","E","E","E","E"
"14331","E","E","E","E"
"14332","E","E","E","E"
"14333","E","E","E","E"
"14334","E","E","E","E"
"14335","E","E","E","E"
"14336","E","E","E","E"
"14337","E","E","E","E"
"14338","E","E","E","E"
"14339","E","E","E","E"
"14340","E","E","E","E"
"14341","E","E","D","E"
"14342","E","E","E","E"
"14343","E","E","E","E"
"14344","E","E","D","D"
"14345","E","E","D","E"
"14346","E","E","D","D"
"14347","E","E","D","D"
"14348","E","E","D","B"
"14349","E","E","B","B"
"14350","E","E","B","B"
"14351","E","E","B","B"
"14352","E","E","B","B"
"14353","E","E","B","B"
"14354","E","B","B","B"
"14355","E","E","B","B"
"14356","E","E","B","B"
"14357","E","E","B","B"
"14358","E","E","B","B"
"14359","E","E","B","B"
"14360","E","E","B","B"
"14361","E","E","B","B"
"14362","E","E","E","E"
"14363","E","E","E","E"
"14364","E","E","E","E"
"14365","E","E","D","E"
"14366","E","E","D","B"
"14367","E","E","D","B"
"14368","E","E","D","B"
"14369","E","E","D","B"
"14370","E","E","D","E"
"14371","E","E","D","E"
"14372","E","E","D","D"
"14373","E","E","D","D"
"14374","E","E","D","D"
"14375","E","E","D","D"
"14376","E","E","D","D"
"14377","E","E","D","B"
"14378","E","E","B","B"
"14379","E","E","B","B"
"14380","E","E","B","B"
"14381","E","E","B","B"
"14382","E","E","D","E"
"14383","E","E","A","E"
"14384","E","E","E","D"
"14385","E","E","E","E"
"14386","E","E","E","D"
"14387","E","E","E","E"
"14388","E","E","E","E"
"14389","E","E","E","E"
"14390","E","E","E","E"
"14391","E","E","E","D"
"14392","E","E","A","A"
"14393","E","E","B","A"
"14394","E","E","E","E"
"14395","E","E","E","E"
"14396","E","E","A","A"
"14397","E","E","E","E"
"14398","E","E","E","E"
"14399","E","E","E","E"
"14400","E","E","E","E"
"14401","E","E","E","E"
"14402","E","D","D","D"
"14403","E","D","D","D"
"14404","E","D","D","D"
"14405","E","D","D","D"
"14406","E","D","D","D"
"14407","E","E","D","D"
"14408","E","E","D","D"
"14409","E","D","D","D"
"14410","E","E","D","D"
"14411","E","D","D","D"
"14412","E","E","D","D"
"14413","E","D","D","D"
"14414","E","E","D","D"
"14415","E","E","D","D"
"14416","E","D","D","D"
"14417","E","D","D","D"
"14418","E","D","D","D"
"14419","E","D","D","D"
"14420","E","D","D","D"
"14421","E","E","D","D"
"14422","E","E","D","D"
"14423","E","E","D","D"
"14424","E","E","D","D"
"14425","E","E","D","C"
"14426","E","C","C","C"
"14427","E","C","C","C"
"14428","E","C","C","C"
"14429","E","C","A","C"
"14430","E","E","C","D"
"14431","E","E","C","C"
"14432","E","E","E","D"
"14433","E","E","E","C"
"14434","E","E","E","E"
"14435","E","E","E","C"
"14436","E","E","E","E"
"14437","E","E","E","E"
"14438","E","E","A","E"
"14439","E","E","D","D"
"14440","E","E","D","D"
"14441","E","E","A","A"
"14442","E","E","A","E"
"14443","E","E","D","D"
"14444","E","E","D","D"
"14445","E","E","E","E"
"14446","E","E","E","E"
"14447","E","E","E","E"
"14448","E","E","E","D"
"14449","E","E","E","E"
"14450","E","E","E","E"
"14451","E","E","E","E"
"14452","E","E","D","D"
"14453","E","E","D","D"
"14454","E","E","D","D"
"14455","E","E","D","D"
"14456","E","E","C","D"
"14457","E","E","E","E"
"14458","E","E","E","E"
"14459","E","E","E","E"
"14460","E","E","E","E"
"14461","E","E","E","E"
"14462","E","E","E","E"
"14463","E","E","C","C"
"14464","E","E","E","E"
"14465","E","E","D","D"
"14466","E","E","E","E"
"14467","E","E","E","E"
"14468","E","E","E","E"
"14469","E","E","E","E"
"14470","E","E","E","E"
"14471","E","E","E","E"
"14472","E","E","E","E"
"14473","E","E","E","E"
"14474","E","E","E","E"
"14475","E","E","E","E"
"14476","E","E","E","E"
"14477","E","E","E","D"
"14478","E","E","E","D"
"14479","E","E","E","E"
"14480","E","E","E","E"
"14481","E","E","E","E"
"14482","E","E","E","E"
"14483","E","E","C","C"
"14484","E","E","C","C"
"14485","E","E","E","E"
"14486","E","E","D","D"
"14487","E","E","D","D"
"14488","E","E","D","D"
"14489","E","E","D","D"
"14490","E","E","C","D"
"14491","E","E","E","D"
"14492","E","E","E","E"
"14493","E","E","E","E"
"14494","E","E","E","C"
"14495","E","E","E","C"
"14496","E","E","E","D"
"14497","E","E","D","D"
"14498","E","E","C","D"
"14499","E","E","C","C"
"14500","E","E","E","E"
"14501","E","E","E","E"
"14502","E","E","E","C"
"14503","E","E","C","D"
"14504","E","E","D","D"
"14505","E","E","D","D"
"14506","E","E","E","E"
"14507","E","E","E","E"
"14508","E","E","E","E"
"14509","E","E","C","D"
"14510","E","E","C","C"
"14511","E","E","E","E"
"14512","E","E","E","E"
"14513","E","E","E","C"
"14514","E","E","E","E"
"14515","E","E","D","D"
"14516","E","E","D","D"
"14517","E","E","D","D"
"14518","E","E","C","D"
"14519","E","E","C","D"
"14520","E","E","E","D"
"14521","E","E","E","E"
"14522","E","E","E","E"
"14523","E","E","E","E"
"14524","E","E","E","E"
"14525","E","E","E","D"
"14526","E","E","E","E"
"14527","E","E","E","E"
"14528","E","E","E","E"
"14529","E","E","E","D"
"14530","E","E","D","D"
"14531","E","E","A","A"
"14532","E","E","A","D"
"14533","E","E","A","E"
"14534","E","E","A","E"
"14535","E","E","E","E"
"14536","E","E","E","E"
"14537","E","E","E","E"
"14538","E","E","C","D"
"14539","E","E","C","D"
"14540","E","E","D","D"
"14541","E","E","A","D"
"14542","E","E","D","D"
"14543","E","E","E","E"
"14544","E","E","E","E"
"14545","E","E","E","E"
"14546","E","E","E","E"
"14547","E","E","E","E"
"14548","E","E","A","D"
"14549","E","E","E","E"
"14550","E","E","B","D"
"14551","E","E","B","B"
"14552","E","E","B","D"
"14553","E","E","B","B"
"14554","E","E","C","C"
"14555","E","E","B","B"
"14556","E","E","B","B"
"14557","E","E","A","E"
"14558","E","E","A","E"
"14559","E","E","E","E"
"14560","E","E","A","D"
"14561","E","E","A","E"
"14562","E","E","B","B"
"14563","E","E","B","B"
"14564","E","E","B","B"
"14565","E","E","A","A"
"14566","E","E","B","B"
"14567","E","E","B","B"
"14568","E","E","B","B"
"14569","E","E","B","B"
"14570","E","E","E","E"
"14571","E","E","E","E"
"14572","E","E","E","E"
"14573","E","E","E","E"
"14574","E","E","E","E"
"14575","E","E","E","E"
"14576","E","E","E","E"
"14577","E","E","E","B"
"14578","E","E","B","B"
"14579","E","E","B","B"
"14580","E","E","E","E"
"14581","E","E","A","A"
"14582","E","E","A","A"
"14583","E","E","A","A"
"14584","E","E","D","D"
"14585","E","E","B","D"
"14586","E","E","B","B"
"14587","E","E","B","B"
"14588","E","E","B","B"
"14589","E","E","B","B"
"14590","E","E","E","E"
"14591","E","E","E","E"
"14592","E","E","E","E"
"14593","E","E","E","E"
"14594","E","E","E","E"
"14595","E","E","E","E"
"14596","E","E","E","B"
"14597","E","E","E","E"
"14598","E","E","B","B"
"14599","E","E","B","B"
"14600","E","E","B","B"
"14601","E","E","B","B"
"14602","E","E","B","B"
"14603","E","E","B","B"
"14604","E","E","B","B"
"14605","E","E","B","B"
"14606","E","E","B","B"
"14607","E","E","B","B"
"14608","E","E","E","E"
"14609","E","E","E","E"
"14610","E","E","E","E"
"14611","E","E","E","E"
"14612","E","E","E","E"
"14613","E","E","E","E"
"14614","E","E","E","E"
"14615","E","E","B","D"
"14616","E","E","E","D"
"14617","E","E","E","E"
"14618","E","E","E","E"
"14619","E","E","E","E"
"14620","E","E","E","E"
"14621","E","E","E","E"
"14622","E","E","E","E"
"14623","E","E","E","E"
"14624","E","E","E","E"
"14625","E","E","E","E"
"14626","E","E","E","E"
